"91","323","1"
"91","170","1"
"91","255","2"
"91","162","1"
"91","210","4"
"91","244","3"
"91","157","0"
"91","428","0"
"92","103","1"
"92","473","2"
"92","175","0"
"92","308","1"
"92","303","3"
"92","336","3"
"92","373","3"
"92","392","0"
"92","171","3"
"92","192","1"
"92","108","2"
"92","139","4"
"92","311","4"
"92","330","2"
"92","492","1"
"92","287","4"
"93","144","4"
"93","164","4"
"93","459","0"
"93","448","4"
"93","145","3"
"93","172","0"
"93","236","2"
"93","288","0"
"93","443","0"
"93","416","0"
"93","233","4"
"93","455","0"
"93","139","3"
"93","193","4"
"93","326","1"
"93","258","1"
"93","251","4"
"93","486","2"
"94","170","0"
"94","125","0"
"94","432","2"
"94","461","0"
"94","327","0"
"94","496","0"
"94","119","3"
"94","452","0"
"94","164","4"
"94","312","3"
"94","145","2"
"94","288","0"
"94","370","1"
"94","405","0"
"94","159","1"
"94","473","0"
"95","371","0"
"95","159","3"
"95","220","2"
"95","488","2"
"95","153","2"
"95","489","3"
"95","200","2"
"99","196","2"
"99","143","2"
"99","364","4"
"99","396","3"
"99","378","2"
"99","249","4"
"99","255","4"
"99","458","1"
"99","491","2"
"99","473","0"
"99","281","4"
"99","231","0"
"99","117","3"
"99","205","2"
"99","491","0"
"99","445","2"
"99","142","1"
"99","426","1"
"99","417","1"
"100","399","0"
"100","180","3"
"100","256","0"
"100","313","4"
"100","380","4"
"100","447","3"
"100","203","4"
"100","195","4"
"100","118","2"
"100","113","0"
"100","470","3"
"100","398","1"
"100","372","2"
"100","434","2"
"100","144","0"
"101","394","1"
"101","414","0"
"101","282","1"
"101","333","1"
"101","310","2"
"101","435","1"
"101","114","2"
"101","182","3"
"101","135","0"
"101","460","1"
"102","426","0"
"102","228","0"
"102","183","1"
"102","211","4"
"102","459","4"
"102","146","2"
"104","462","3"
"104","370","0"
"104","486","0"
"104","171","2"
"104","258","2"
"104","170","0"
"104","163","2"
"106","325","3"
"106","463","1"
"106","401","1"
"106","204","3"
"106","336","4"
"106","159","1"
"106","410","1"
"106","288","2"
"106","236","2"
"106","476","2"
"106","488","4"
"106","334","0"
"106","215","4"
"107","166","1"
"107","372","2"
"107","480","4"
"107","431","1"
"107","144","0"
"107","228","2"
"107","254","1"
"108","385","4"
"108","143","2"
"108","492","0"
"108","109","4"
"108","365","3"
"108","137","1"
"108","439","0"
"108","334","1"
"109","480","2"
"109","369","2"
"109","453","4"
"109","216","2"
"109","308","0"
"109","308","3"
"109","393","0"
"109","409","2"
"109","306","0"
"109","404","0"
"109","199","2"
"109","265","3"
"109","327","2"
"109","375","3"
"110","347","4"
"110","217","1"
"110","165","4"
"110","454","4"
"110","344","2"
"110","280","4"
"110","144","1"
"110","407","2"
"110","121","2"
"110","270","0"
"110","319","1"
"112","177","4"
"112","179","0"
"112","211","1"
"112","143","4"
"112","259","1"
"112","242","4"
"112","179","2"
"112","171","0"
"112","373","0"
"112","151","4"
"112","453","2"
"112","135","4"
"112","160","1"
"112","305","2"
"112","178","0"
"112","237","4"
"112","269","2"
"112","208","2"
"115","277","2"
"115","474","3"
"115","355","0"
"115","308","3"
"115","129","0"
"115","316","2"
"115","452","1"
"115","317","2"
"115","117","2"
"115","226","2"
"115","482","2"
"115","126","0"
"117","444","1"
"117","148","3"
"117","355","1"
"117","387","1"
"117","166","2"
"117","264","4"
"117","342","1"
"117","156","0"
"117","164","0"
"118","245","3"
"118","460","3"
"118","113","0"
"118","483","1"
"118","307","0"
"118","104","4"
"122","263","4"
"122","235","0"
"122","239","1"
"122","227","4"
"122","303","4"
"122","145","4"
"122","359","4"
"123","321","0"
"123","187","3"
"123","283","2"
"123","398","3"
"123","164","1"
"123","461","0"
"123","204","1"
"123","139","4"
"123","428","4"
"123","410","3"
"123","171","2"
"123","326","2"
"123","473","2"
"123","123","4"
"124","473","4"
"124","328","0"
"124","357","4"
"124","436","1"
"124","164","4"
"124","283","3"
"124","262","1"
"124","203","4"
"124","482","1"
"124","444","2"
"124","463","1"
"125","124","2"
"125","291","2"
"125","253","3"
"125","262","1"
"125","345","2"
"125","468","1"
"125","486","0"
"125","185","3"
"125","467","4"
"126","473","2"
"126","401","3"
"126","168","2"
"126","220","4"
"126","193","3"
"126","398","2"
"126","271","1"
"126","233","4"
"126","312","3"
"126","279","1"
"126","288","3"
"126","191","0"
"126","235","2"
"126","468","1"
"126","272","3"
"126","103","4"
"127","168","2"
"127","192","3"
"127","189","0"
"127","197","3"
"127","328","0"
"127","275","3"
"127","446","3"
"127","331","4"
"127","288","4"
"127","274","3"
"127","161","4"
"127","377","2"
"129","408","3"
"129","124","3"
"129","327","1"
"129","121","2"
"129","377","1"
"129","160","0"
"130","415","2"
"130","405","0"
"130","440","2"
"130","386","2"
"130","172","3"
"130","281","2"
"130","210","0"
"130","482","3"
"130","497","4"
"130","194","0"
"130","160","0"
"130","460","3"
"131","490","3"
"131","319","2"
"131","376","1"
"131","381","2"
"131","195","0"
"131","363","3"
"131","329","3"
"131","326","4"
"131","406","4"
"131","363","2"
"131","455","2"
"131","374","4"
"131","198","2"
"131","120","4"
"131","279","1"
"131","259","0"
"132","397","3"
"132","326","2"
"132","322","4"
"132","424","1"
"132","355","0"
"132","492","2"
"132","469","1"
"132","142","4"
"132","150","2"
"132","261","0"
"132","242","4"
"132","473","4"
"132","238","2"
"134","402","4"
"134","247","4"
"134","468","4"
"134","389","2"
"134","319","2"
"134","362","1"
"134","435","2"
"134","445","3"
"134","454","0"
"134","146","3"
"134","247","0"
"134","458","2"
"134","307","2"
"134","390","4"
"135","232","3"
"135","452","0"
"135","330","3"
"135","478","4"
"135","183","0"
"135","170","1"
"135","234","3"
"135","393","1"
"135","316","4"
"135","201","4"
"135","449","1"
"135","467","3"
"135","478","0"
"135","323","3"
"135","420","2"
"135","453","4"
"139","292","0"
"139","498","4"
"139","218","3"
"139","144","0"
"139","408","2"
"139","232","2"
"139","278","1"
"139","285","0"
"139","211","3"
"139","190","1"
"139","386","2"
"139","204","0"
"139","274","3"
"139","357","0"
"139","297","0"
"139","386","2"
"140","322","0"
"140","486","3"
"140","389","2"
"140","221","4"
"140","215","2"
"140","197","4"
"140","298","2"
"140","277","1"
"140","428","2"
"140","226","4"
"140","250","4"
"140","441","3"
"140","479","2"
"140","326","3"
"140","363","0"
"140","433","0"
"140","286","2"
"140","312","3"
"140","292","3"
"141","443","4"
"141","194","3"
"141","488","0"
"141","118","2"
"141","262","3"
"141","287","1"
"141","145","4"
"141","170","3"
"141","498","1"
"141","288","2"
"142","234","3"
"142","304","4"
"142","304","1"
"142","431","2"
"142","136","1"
"142","219","4"
"142","413","4"
"142","472","4"
"142","179","1"
"143","318","3"
"143","461","2"
"143","275","0"
"143","473","0"
"143","429","3"
"143","451","3"
"143","329","3"
"143","400","1"
"143","132","1"
"143","344","3"
"143","279","1"
"144","427","2"
"144","386","4"
"144","279","0"
"144","330","0"
"144","238","1"
"144","470","0"
"144","215","1"
"144","494","4"
"144","322","4"
"144","393","3"
"146","193","3"
"146","246","0"
"146","420","3"
"146","411","2"
"146","436","4"
"146","141","0"
"146","270","3"
"146","499","4"
"146","440","2"
"146","139","4"
"146","483","4"
"146","107","3"
"146","239","3"
"146","293","4"
"146","158","4"
"146","185","2"
"146","192","3"
"146","133","4"
"146","366","2"
"148","371","3"
"148","276","0"
"148","404","2"
"148","257","4"
"148","417","2"
"148","142","0"
"148","467","3"
"148","386","2"
"148","357","4"
"148","193","2"
"148","111","1"
"148","138","3"
"148","349","4"
"148","333","0"
"148","414","2"
"148","186","4"
"149","418","0"
"149","498","1"
"149","240","1"
"149","103","4"
"149","337","3"
"149","278","1"
"149","390","1"
"149","346","1"
"149","325","3"
"149","272","4"
"149","319","3"
"150","410","2"
"150","417","0"
"150","119","1"
"150","309","4"
"150","359","0"
"150","306","2"
"150","304","2"
"150","482","2"
"150","468","2"
"151","397","0"
"151","393","3"
"151","232","4"
"151","457","0"
"151","267","1"
"151","255","0"
"151","130","2"
"151","378","3"
"151","125","0"
"151","188","1"
"151","196","0"
"151","142","3"
"151","437","2"
"151","180","0"
"152","326","0"
"152","500","4"
"152","450","2"
"152","496","0"
"152","293","1"
"152","422","0"
"152","469","4"
"152","394","0"
"152","487","2"
"152","269","3"
"152","326","1"
"153","118","0"
"153","230","4"
"153","172","2"
"153","134","2"
"153","455","1"
"153","439","2"
"153","218","3"
"154","298","4"
"154","323","2"
"154","262","2"
"154","240","1"
"154","401","1"
"154","127","1"
"154","414","2"
"154","500","4"
"155","225","0"
"155","240","3"
"155","438","2"
"155","329","2"
"155","361","1"
"155","454","0"
"155","408","1"
"155","414","2"
"155","484","1"
"155","296","2"
"155","429","2"
"155","362","0"
"157","386","2"
"157","421","1"
"157","208","0"
"157","170","1"
"157","287","1"
"157","392","4"
"157","159","0"
"158","431","3"
"158","452","3"
"158","224","4"
"158","311","4"
"158","282","0"
"158","445","0"
"158","156","2"
"158","476","3"
"158","391","4"
"158","249","3"
"158","448","4"
"158","458","0"
"158","197","4"
"158","217","1"
"158","247","1"
"158","165","1"
"159","248","2"
"159","213","3"
"159","391","4"
"159","180","2"
"159","285","0"
"159","294","0"
"159","171","0"
"159","119","1"
"159","199","1"
"159","168","0"
"159","284","4"
"159","402","2"
"160","219","3"
"160","385","4"
"160","193","2"
"160","470","3"
"160","184","2"
"160","454","4"
"160","383","2"
"160","385","3"
"160","272","1"
"160","442","4"
"160","101","2"
"160","338","3"
"162","467","4"
"162","342","2"
"162","441","1"
"162","309","4"
"162","154","1"
"162","291","3"
"162","231","4"
"162","215","1"
"162","330","0"
"162","499","1"
"162","271","2"
"162","113","3"
"162","431","1"
"162","460","2"
"162","184","4"
"162","106","1"
"165","478","0"
"165","177","0"
"165","253","3"
"165","398","0"
"165","441","3"
"165","270","0"
"165","273","1"
"165","286","2"
"165","168","4"
"165","335","1"
"168","110","0"
"168","418","1"
"168","145","4"
"168","235","2"
"168","292","2"
"168","117","4"
"168","438","1"
"168","168","4"
"168","121","4"
"168","324","2"
"168","453","3"
"168","409","1"
"168","303","4"
"169","258","0"
"169","427","0"
"169","451","2"
"169","459","4"
"169","453","3"
"169","125","1"
"169","421","3"
"169","320","4"
"169","266","3"
"169","310","2"
"169","261","1"
"169","176","2"
"169","211","1"
"169","153","2"
"170","176","1"
"170","448","3"
"170","127","1"
"170","460","0"
"170","390","4"
"170","118","2"
"170","303","0"
"170","314","1"
"170","406","3"
"170","218","4"
"170","172","2"
"170","223","0"
"170","229","3"
"170","382","2"
"170","380","1"
"171","184","4"
"171","256","4"
"171","272","1"
"171","119","4"
"171","411","0"
"171","317","3"
"171","367","0"
"171","160","3"
"171","387","3"
"171","486","2"
"171","265","3"
"171","189","4"
"171","156","1"
"171","304","3"
"171","418","4"
"171","259","2"
"171","366","1"
"172","200","0"
"172","490","2"
"172","480","0"
"172","396","2"
"172","478","3"
"172","429","2"
"172","207","4"
"172","267","4"
"172","295","0"
"172","440","3"
"172","401","0"
"172","201","4"
"172","484","0"
"172","381","2"
"172","386","2"
"172","346","0"
"172","394","2"
"172","322","2"
"172","173","2"
"173","369","4"
"173","314","4"
"173","317","0"
"173","492","4"
"173","465","2"
"173","446","4"
"173","131","0"
"173","434","0"
"173","297","0"
"173","186","0"
"173","224","1"
"173","451","0"
"173","105","2"
"174","242","2"
"174","103","4"
"174","162","1"
"174","186","3"
"174","317","4"
"174","234","1"
"174","435","1"
"174","236","3"
"174","264","4"
"174","125","4"
"174","404","0"
"174","374","2"
"174","454","0"
"174","267","3"
"174","152","4"
"175","118","1"
"175","468","2"
"175","146","2"
"175","197","4"
"175","327","4"
"175","341","0"
"175","369","1"
"175","288","4"
"175","392","0"
"175","151","2"
"175","392","2"
"175","170","1"
"175","253","0"
"175","415","0"
"175","444","0"
"175","290","2"
"175","464","0"
"176","463","0"
"176","264","1"
"176","378","3"
"176","303","2"
"176","475","3"
"176","287","1"
"176","217","2"
"176","190","1"
"176","403","4"
"176","357","1"
"176","133","0"
"176","152","2"
"178","321","1"
"178","114","3"
"178","309","0"
"178","150","0"
"178","360","2"
"178","454","1"
"178","220","3"
"178","172","4"
"178","404","0"
"178","136","1"
"178","230","2"
"178","468","0"
"178","335","0"
"180","449","0"
"180","114","0"
"180","312","0"
"180","208","1"
"180","362","3"
"180","106","1"
"180","460","0"
"180","143","1"
"180","321","4"
"180","418","4"
"180","141","3"
"180","382","1"
"180","472","2"
"180","404","0"
"180","127","2"
"180","415","4"
"180","132","3"
"180","249","0"
"180","101","1"
"181","211","3"
"181","331","0"
"181","151","1"
"181","398","2"
"181","261","0"
"181","468","2"
"181","319","3"
"181","364","1"
"181","174","1"
"181","236","2"
"181","387","4"
"181","326","0"
"181","238","0"
"182","315","0"
"182","381","1"
"182","216","2"
"182","233","1"
"182","183","3"
"182","495","4"
"182","455","3"
"182","148","1"
"182","223","2"
"182","223","1"
"182","331","4"
"182","344","4"
"182","126","0"
"182","271","2"
"182","214","0"
"182","297","2"
"182","412","4"
"183","187","0"
"183","438","2"
"183","265","2"
"183","485","2"
"183","500","3"
"183","183","4"
"183","412","3"
"183","215","0"
"183","106","1"
"183","249","0"
"183","220","2"
"184","183","3"
"184","359","4"
"184","434","4"
"184","450","4"
"184","318","4"
"184","241","4"
"184","326","3"
"184","118","3"
"184","450","0"
"184","212","2"
"184","377","2"
"184","499","0"
"184","403","0"
"184","176","1"
"184","173","4"
"184","242","3"
"184","310","1"
"184","120","2"
"185","192","1"
"185","333","4"
"185","381","4"
"185","438","2"
"185","141","0"
"185","474","0"
"185","443","2"
"185","346","2"
"185","398","1"
"186","305","2"
"186","336","1"
"186","265","4"
"186","342","0"
"186","382","4"
"186","284","2"
"188","375","3"
"188","362","2"
"188","217","2"
"188","464","1"
"188","279","0"
"188","275","1"
"188","181","1"
"188","142","1"
"188","236","1"
"188","251","0"
"188","494","0"
"188","103","0"
"188","401","3"
"188","196","0"
"188","295","2"
"192","420","1"
"192","387","3"
"192","231","1"
"192","258","4"
"192","498","1"
"192","328","4"
"192","366","3"
"192","186","3"
"192","486","2"
"192","158","1"
"192","266","3"
"192","454","2"
"192","108","0"
"192","109","4"
"192","136","3"
"192","314","0"
"192","145","4"
"193","212","0"
"193","458","4"
"193","477","2"
"193","166","3"
"193","234","0"
"193","401","3"
"193","464","2"
"193","313","4"
"193","347","1"
"193","283","2"
"193","320","4"
"193","470","1"
"193","225","4"
"193","129","4"
"193","267","3"
"193","278","3"
"193","144","4"
"194","466","0"
"194","110","3"
"194","187","4"
"194","489","4"
"194","248","3"
"194","431","2"
"194","292","3"
"194","416","1"
"194","144","2"
"195","390","1"
"195","196","3"
"195","115","2"
"195","127","2"
"195","148","0"
"195","139","0"
"195","315","0"
"195","121","3"
"195","466","2"
"195","470","4"
"195","194","0"
"195","477","1"
"195","402","3"
"195","262","1"
"195","170","0"
"195","175","0"
"196","201","3"
"196","390","3"
"196","169","3"
"196","161","2"
"196","429","1"
"196","199","3"
"196","309","0"
"196","202","3"
"196","114","1"
"196","149","3"
"196","285","1"
"196","202","4"
"196","417","2"
"196","138","1"
"197","247","4"
"197","371","2"
"197","426","3"
"197","261","3"
"197","466","3"
"197","470","0"
"197","367","1"
"197","146","2"
"197","365","0"
"197","414","4"
"197","403","3"
"197","478","2"
"197","133","1"
"197","144","1"
"197","231","1"
"198","473","1"
"198","362","4"
"198","220","0"
"198","313","1"
"198","468","2"
"198","312","2"
"198","482","2"
"198","331","2"
"198","153","4"
"198","212","0"
"198","286","3"
"198","371","3"
"198","472","0"
"198","265","4"
"198","423","4"
"199","409","2"
"199","330","3"
"199","217","4"
"199","201","2"
